iter	MAPE	RMSE	MAE
2597	0.1118767918	271706.6147	171221.8025
2598	0.1118529217	271639.2966	171178.5028
2599	0.1118407837	271587.7276	171153.0403
2600	0.1118379306	271571.5551	171147.4239
2601	0.1118366224	271559.3239	171142.8289
2602	0.1118343816	271547.1162	171138.1968
2603	0.1118227983	271499.0715	171113.0744
2604	0.1118175698	271448.6122	171088.7098
2605	0.1117983179	271420.8576	171069.8763
2606	0.1117716687	271381.8341	171029.239
2607	0.1117636417	271328.0059	171016.2312
2608	0.1117547212	271267.1567	170995.2389
2609	0.1117526977	271254.6652	170991.0734
2610	0.1117258825	271214.1743	170946.6044
2611	0.1117231216	271202.2652	170939.5182
2612	0.1117101182	271158.1553	170905.9663
2613	0.1116856054	271129.8546	170881.9209
2614	0.1116808876	271119.361	170874.3317
2615	0.1116790568	271111.497	170868.4311
2616	0.111676789	271099.6232	170864.0431
2617	0.1116557166	271048.9778	170843.2376
2618	0.111647501	271009.1722	170830.8487
2619	0.1116401767	270977.7671	170811.3301
2620	0.1116426353	270949.8182	170803.0939
2621	0.1116383348	270884.9537	170771.3083
2622	0.1116304467	270806.6785	170746.0743
2623	0.1116220926	270770.4644	170732.877
2624	0.111618182	270725.2287	170710.6978
2625	0.1116076374	270646.1976	170688.9838
2626	0.1115931406	270621.8622	170673.4893
2627	0.1115641603	270518.5585	170606.7383
2628	0.1115282573	270449.8997	170563.524
2629	0.1115204973	270397.3003	170550.814
2630	0.1115188066	270386.7565	170546.1256
2631	0.1115187807	270362.3397	170536.7075
2632	0.111499307	270316.8529	170514.942
2633	0.1114617216	270235.4072	170440.7402
2634	0.1114591888	270229.5817	170435.9336
2635	0.1114600602	270226.1106	170434.1416
2636	0.111444799	270118.8525	170398.8395
2637	0.1114307561	270070.489	170369.0287
2638	0.111423856	270022.4121	170354.1455
2639	0.111419198	269986.1864	170337.8787
2640	0.1113878238	269939.2794	170310.8492
2641	0.1113831622	269867.7684	170294.6998
2642	0.1113459014	269815.8903	170237.2963
2643	0.1113419496	269785.9243	170227.5197
2644	0.1113133803	269712.6021	170172.737
2645	0.1113010547	269691.0637	170161.0754
2646	0.1113010968	269667.9031	170152.7291
2647	0.1112966378	269597.6805	170133.0741
2648	0.1112889597	269580.605	170121.5227
2649	0.1112866731	269569.4728	170115.5035
2650	0.1112316457	269482.8301	170057.5984
2651	0.111185973	269427.0343	170004.2238
2652	0.1111868311	269423.5918	170002.4352
2653	0.1111877793	269396.7152	169995.4451
2654	0.1111805057	269319.8025	169972.2184
2655	0.1111735382	269260.8867	169953.9749
2656	0.1111600261	269201.1437	169906.3287
2657	0.1111608921	269197.728	169904.5527
2658	0.1111586863	269190.5273	169898.9222
2659	0.1111545955	269146.9872	169877.184
2660	0.1111304004	269115.8058	169861.2334
2661	0.1111257378	269080.7091	169844.8831
2662	0.1111113108	268976.8046	169810.4879
2663	0.1111016415	268920.6321	169780.2491
2664	0.1110946592	268862.5776	169762.3113
2665	0.1110661675	268799.1525	169724.0787
2666	0.1110671066	268795.7894	169722.3558
2667	0.1110576979	268741.1898	169700.4935
2668	0.1110561833	268730.9619	169696.9332
2669	0.1110380484	268687.7003	169676.2058
2670	0.110995538	268588.455	169642.4455
2671	0.1109948464	268582.6434	169638.2994
2672	0.1109920561	268530.3021	169616.6827
2673	0.1109768168	268475.6716	169573.2378
2674	0.1109576141	268410.3653	169533.9826
2675	0.1109428713	268347.0017	169503.6747
2676	0.1109263534	268271.7564	169472.6091
2677	0.1109148343	268210.6022	169457.1779
2678	0.1109130696	268200.5509	169452.1593
2679	0.1108982093	268146.5387	169427.3879
2680	0.1108812607	268076.1246	169393.5909
2681	0.1108756168	268035.1718	169380.2287
2682	0.1108661167	267994.2138	169366.7461
2683	0.1108508053	267935.4798	169349.6233
2684	0.1108288413	267881.4428	169326.3232
2685	0.1108298123	267878.0942	169324.628
2686	0.110830628	267874.9929	169323.2821
2687	0.1108257598	267809.6973	169308.8379
2688	0.1108188616	267763.5294	169294.109
2689	0.1107903243	267708.7126	169252.9837
2690	0.1107743748	267636.4578	169222.7415
2691	0.1107721194	267630.6916	169217.448
2692	0.1107617235	267547.1158	169188.6309
2693	0.1107536839	267518.188	169164.5736
2694	0.110749142	267484.1297	169148.5312
2695	0.1107431616	267452.151	169133.3183
2696	0.1107237422	267431.9355	169117.8976
2697	0.1107231357	267398.5333	169106.5064
2698	0.1107169487	267364.4012	169094.6933
2699	0.1107101562	267319.1193	169080.3267
2700	0.1107076237	267269.1453	169059.267
2701	0.1107082363	267265.0811	169056.3387
2702	0.1107046611	267215.2359	169040.8964
2703	0.1106911977	267153.5496	169002.346
2704	0.1106853525	267122.5354	168987.452
2705	0.1106834752	267110.8288	168984.4808
2706	0.1106780707	267080.5282	168970.4635
2707	0.1106755188	267067.3156	168965.9889
2708	0.1106587566	267007.786	168946.6975
2709	0.1106522202	266978.6041	168928.2725
2710	0.1106458384	266950.3206	168910.1773
2711	0.1106390318	266880.1266	168887.0307
2712	0.1106143568	266784.9645	168827.4636
2713	0.1106098252	266746.4148	168815.8751
2714	0.1105999236	266686.7507	168776.0543
2715	0.1105987055	266676.5991	168769.8732
2716	0.1105987624	266641.1593	168753.7551
2717	0.1105995503	266637.9353	168752.0246
2718	0.1105960346	266615.5649	168739.311
2719	0.1105779324	266552.3792	168702.7104
2720	0.1105759905	266541.1947	168699.7418
2721	0.110552958	266499.5801	168671.6431
2722	0.110546434	266434.6689	168652.0089
2723	0.1105432473	266407.9502	168634.3344
2724	0.1105166564	266348.4013	168598.1979
2725	0.1104989217	266260.7177	168539.4706
2726	0.1104957669	266221.2479	168518.9358
2727	0.1104937585	266210.5219	168514.1388
2728	0.1104869807	266175.4451	168499.5116
2729	0.1104842018	266127.413	168484.5368
2730	0.1104770911	266058.6784	168466.9967
2731	0.1104637795	266006.8974	168444.2263
2732	0.1104516046	265948.6051	168406.253
2733	0.1104362997	265919.6769	168384.9402
2734	0.11042846	265882.8056	168373.1604
2735	0.1104179063	265840.4474	168344.5239
2736	0.1104152773	265792.2719	168323.9452
2737	0.1104048855	265759.1784	168303.6146
2738	0.1104013625	265699.6704	168274.4936
2739	0.1103907283	265595.8964	168233.9092
2740	0.1103907171	265574.1813	168225.5879
2741	0.1103535097	265530.6117	168186.5135
2742	0.1103515972	265496.5382	168179.0266
2743	0.1103160239	265434.8044	168120.3871
2744	0.1103149675	265425.251	168115.6967
2745	0.1103009874	265387.9724	168086.568
2746	0.1102983461	265334.6267	168072.3934
2747	0.110294728	265296.4249	168052.068
2748	0.1102936169	265286.5057	168046.0075
2749	0.1102914927	265273.1215	168039.2343
2750	0.1102726677	265225.7928	168004.5904
2751	0.1102646975	265167.2411	167985.5474
2752	0.1102411777	265134.5651	167962.9232
2753	0.1102363179	265094.3558	167953.6007
2754	0.1101972914	264992.4635	167899.5001
2755	0.1101674432	264918.5632	167871.8436
2756	0.1101521427	264840.3837	167837.02
2757	0.1101491345	264799.385	167828.7761
2758	0.110135296	264763.3616	167806.0064
2759	0.1101181197	264700.4472	167767.7945
2760	0.1101117324	264659.3678	167756.3747
2761	0.1101104469	264647.1665	167752.718
2762	0.1100757496	264576.1116	167681.3168
2763	0.1100754112	264526.8748	167663.1244
2764	0.1100728337	264520.3384	167657.9095
2765	0.110053577	264479.4665	167628.0578
2766	0.1100336866	264418.0664	167577.8883
2767	0.1100320672	264345.6366	167557.5072
2768	0.1100027327	264273.6249	167530.4485
2769	0.1099900113	264201.7812	167502.7271
2770	0.1099740225	264154.4027	167467.4231
2771	0.1099748882	264142.1934	167464.4568
2772	0.1099669366	264116.2187	167444.4106
2773	0.1099659637	264040.0072	167423.0568
2774	0.1099581663	264004.2377	167411.8692
2775	0.1099345619	263962.3048	167379.8193
2776	0.1099117561	263888.6481	167321.2716
2777	0.1099099576	263817.8865	167301.1396
2778	0.1099022805	263736.0173	167275.4942
2779	0.1098868451	263670.0138	167242.1903
2780	0.1098770279	263585.1062	167203.9142
2781	0.1098745339	263533.4871	167190.1611
2782	0.1098711138	263493.7112	167181.6193
2783	0.1098415193	263429.9572	167129.8634
2784	0.1098256363	263370.1565	167093.5392
2785	0.1097813814	263270.8336	167046.5725
2786	0.109772332	263210.4675	167025.6355
2787	0.1097550494	263165.4518	166992.5647
2788	0.1097453771	263115.1286	166959.0206
2789	0.1097032257	263041.9102	166894.5924
2790	0.1097000456	263002.601	166886.2791
2791	0.1096935832	262954.8109	166875.9853
2792	0.1096873401	262918.4298	166863.622
2793	0.1096853588	262872.6317	166845.1753
2794	0.109638223	262784.8963	166805.7714
2795	0.1096319893	262751.6834	166788.5142
2796	0.1096323811	262748.5462	166786.6102
2797	0.1096158598	262692.8348	166767.5469
2798	0.1096151201	262676.7599	166759.3407
2799	0.1096128585	262664.5147	166755.3031
2800	0.1096109125	262619.6626	166737.086
2801	0.109604318	262555.5787	166721.5674
2802	0.1095781471	262513.0847	166676.4314
2803	0.1095603153	262478.8755	166660.1911
2804	0.1095499858	262442.9957	166648.8719
2805	0.1095467564	262437.3332	166643.5902
2806	0.1095322972	262363.0886	166610.1716
2807	0.1095266357	262328.9932	166587.3153
2808	0.1095031744	262293.338	166565.4317
2809	0.1094951872	262241.6717	166551.594
2810	0.1094930515	262235.3724	166546.486
2811	0.1094836801	262181.904	166526.3951
2812	0.1094812762	262114.8797	166504.003
2813	0.1094816526	262111.7609	166502.1024
2814	0.1094811635	262050.6291	166485.9302
2815	0.1094324998	261930.3466	166439.2137
2816	0.1094230742	261913.9053	166428.4011
2817	0.1093973637	261887.4101	166403.1188
2818	0.1093775216	261851.1991	166372.0287
2819	0.1093638933	261818.0477	166353.933
2820	0.1093256521	261729.4199	166323.7985
2821	0.1093176923	261702.5474	166312.2559
2822	0.1093164542	261675.2012	166299.9095
2823	0.1093004435	261588.0558	166248.2659
2824	0.1092932811	261508.5586	166209.8112
2825	0.1092775696	261442.8712	166179.5614
2826	0.1092760564	261399.2054	166162.862
2827	0.1092389905	261312.5621	166133.4642
2828	0.1092289476	261279.0349	166118.4745
2829	0.1092255174	261216.0262	166100.3473
2830	0.1092218609	261201.4826	166095.8015
2831	0.1092190555	261164.3697	166078.1009
2832	0.1092166759	261158.2881	166073.1472
2833	0.1092172687	261154.5634	166070.387
2834	0.1091927757	261068.8613	166001.5088
2835	0.1091859759	260978.5297	165973.1194
2836	0.1091825951	260940.2518	165964.7395
2837	0.1091769857	260913.7161	165948.2347
2838	0.1091739408	260872.7161	165937.1095
2839	0.109172851	260848.5656	165928.456
2840	0.109176066	260781.4281	165908.9331
2841	0.1091690839	260750.6634	165889.2686
2842	0.1091708468	260698.6314	165871.6857
2843	0.1091694534	260650.5687	165853.5223
2844	0.1091401772	260611.9669	165815.5043
2845	0.1091341358	260559.5837	165799.5591
2846	0.1091078644	260513.1262	165768.0011
2847	0.1091087038	260478.1267	165758.9101
2848	0.1090999713	260439.7943	165738.0393
2849	0.1090870635	260378.8568	165707.4706
2850	0.1090855593	260369.3715	165703.5743
2851	0.1090725178	260273.7477	165666.7976
2852	0.109067406	260186.7922	165646.7592
2853	0.1090604188	260126.4549	165608.1911
2854	0.1090571899	260088.9193	165599.9523
2855	0.1090555161	260028.3513	165579.4649
2856	0.1090447887	259999.9734	165565.3927
2857	0.109039193	259979.3492	165557.5661
2858	0.1090220232	259935.9407	165524.9975
2859	0.1090175059	259890.8213	165501.7122
2860	0.1090121545	259855.4592	165492.9559
2861	0.1090049541	259811.0824	165480.3315
2862	0.108999688	259775.9214	165468.0443
2863	0.108998364	259733.8894	165452.0295
2864	0.1089933423	259648.9946	165432.2237
2865	0.1089740623	259590.0664	165406.5159
2866	0.1089658295	259543.7019	165387.1624
2867	0.1089318773	259490.8558	165334.7103
2868	0.1089205495	259441.0374	165310.3597
2869	0.10891181	259399.9836	165290.965
2870	0.1089037387	259354.0765	165270.3812
2871	0.1089026678	259341.3026	165265.217
2872	0.108899361	259316.3905	165253.8702
2873	0.108893166	259264.8288	165238.6471
2874	0.1088738307	259205.0266	165200.558
2875	0.108870329	259167.9047	165190.0121
2876	0.1088684972	259125.0606	165172.8716
2877	0.1088602806	259081.7603	165152.7691
2878	0.10883412	259030.5267	165122.1975
2879	0.1088279112	258995.8247	165111.965
2880	0.1088251095	258959.8691	165094.5357
2881	0.1087828688	258902.9154	165033.8239
2882	0.1087851312	258878.7747	165024.2474
2883	0.1087865837	258837.7145	165005.0629
2884	0.1087837139	258802.7992	164987.8713
2885	0.1087669485	258722.286	164958.6113
2886	0.1087668708	258697.8178	164950.9391
2887	0.1087601856	258639.5014	164914.3495
2888	0.1087570838	258618.8852	164902.7122
2889	0.1087114619	258557.9093	164862.0875
2890	0.1087067036	258505.4949	164845.356
2891	0.1086926993	258469.6991	164818.3129
2892	0.1086842665	258430.102	164799.5207
2893	0.1086521899	258345.7891	164772.3153
2894	0.1086036566	258252.2157	164734.9113
2895	0.1085922587	258195.3604	164702.7967
2896	0.1085833992	258133.2471	164675.2063
2897	0.1085538991	258078.9548	164647.2242
2898	0.1085286739	258004.2653	164600.7986
2899	0.1085241192	257978.4496	164595.8619
2900	0.1085161542	257960.5955	164587.2114
2901	0.1084906677	257902.7711	164561.3387
2902	0.1084569692	257809.7694	164524.1258
2903	0.1084288579	257752.4645	164490.5876
2904	0.1084297795	257749.4486	164489.0096
2905	0.1084217971	257668.1856	164468.1602
2906	0.1084076762	257620.9471	164447.8811
2907	0.1083895448	257592.2341	164432.2024
2908	0.108369796	257563.316	164412.3842
2909	0.1083599895	257524.1561	164387.8216
2910	0.1083528201	257455.9978	164356.4298
2911	0.1083458797	257440.3119	164339.2104
2912	0.1083303224	257396.113	164305.8929
2913	0.108307009	257348.2326	164285.8973
2914	0.1082998678	257304.4489	164273.5581
2915	0.1082922249	257269.6296	164258.1966
2916	0.1082768754	257208.5898	164229.0217
2917	0.108280328	257157.3617	164213.0747
2918	0.1082722742	257129.697	164201.3853
2919	0.1082610748	257081.7653	164177.81
2920	0.1082479039	257033.7814	164141.3845
2921	0.1082426273	256970.1514	164119.3434
2922	0.1082232052	256930.4271	164089.7935
2923	0.1082070902	256889.7436	164059.2058
2924	0.1082030709	256852.3729	164048.8224
2925	0.1081888805	256771.1172	164018.4218
2926	0.1081565934	256717.1184	163989.9126
2927	0.1081508631	256678.4336	163978.9072
2928	0.1081374063	256641.8282	163956.0799
2929	0.1081015452	256569.9289	163923.4613
2930	0.1080622042	256513.1068	163879.9088
2931	0.1080541877	256486.5897	163866.0539
2932	0.1080470146	256443.5833	163846.6231
2933	0.1080247623	256384.1305	163823.5778
2934	0.1080274546	256334.4214	163807.0046
2935	0.1080120667	256274.5814	163772.6881
2936	0.1079933393	256226.4235	163751.729
2937	0.1079659373	256173.0843	163704.3144
2938	0.1079616197	256097.0814	163683.4198
2939	0.1079555792	256023.9214	163649.1385
2940	0.1079341803	255986.6267	163631.5001
2941	0.1079245789	255957.0074	163605.9636
2942	0.1079062604	255918.9778	163578.5365
2943	0.1078951519	255883.5268	163550.2996
2944	0.1078742813	255817.9394	163513.7028
2945	0.1078676311	255785.7811	163494.5945
2946	0.1078618104	255748.8063	163482.1891
2947	0.107858562	255725.1351	163471.1339
2948	0.1078508878	255666.7731	163444.8963
2949	0.1078467527	255651.204	163434.0614
2950	0.1078451597	255609.9281	163417.75
2951	0.1078290551	255557.4084	163379.9114
2952	0.1078046428	255489.2211	163319.6213
2953	0.1077952796	255395.2084	163283.0527
2954	0.107784617	255347.8512	163268.0099
2955	0.107771981	255284.9719	163240.1544
2956	0.1077692627	255266.1864	163229.1661
2957	0.1077379519	255214.7016	163200.6644
2958	0.1077245658	255187.1956	163186.433
2959	0.1077153301	255138.8407	163153.7456
2960	0.1077142295	255093.816	163136.8278
2961	0.1077110967	255073.8339	163125.3579
2962	0.1076968127	255023.1134	163108.7965
2963	0.1076460749	254935.6786	163067.2295
2964	0.1076434372	254924.8613	163061.597
2965	0.1075996392	254838.0531	163026.6296
2966	0.1075984581	254806.5781	163016.241
2967	0.1075964062	254797.3869	163010.4543
2968	0.107592897	254758.7477	162999.6731
2969	0.1075787999	254713.7401	162973.6943
2970	0.1075723354	254688.7794	162962.7152
2971	0.1075653508	254665.807	162955.4474
2972	0.1075544537	254620.5183	162938.9307
2973	0.107547844	254587.2978	162927.1204
2974	0.1075360402	254518.5465	162902.2711
2975	0.1075210578	254478.5871	162873.0947
2976	0.1075002967	254428.3725	162843.1409
2977	0.1074696187	254364.3679	162809.0377
2978	0.1074501826	254322.9334	162788.3762
2979	0.107447176	254300.1382	162777.5847
2980	0.107444229	254282.7017	162765.7107
2981	0.1074251814	254253.8722	162742.6913
2982	0.1074195636	254190.8969	162717.3037
2983	0.107405267	254152.4055	162688.8897
2984	0.1074038921	254112.2507	162672.9299
2985	0.1073950657	254067.9314	162650.8558
2986	0.1073895546	254035.5698	162641.1933
2987	0.1073742145	254001.9261	162616.8164
2988	0.1073662523	253984.992	162600.3372
2989	0.1073464099	253911.6718	162549.1608
2990	0.1073439501	253870.8671	162530.9939
2991	0.1073412294	253861.8557	162525.2527
2992	0.1073204467	253820.1248	162509.5592
2993	0.107315727	253764.5769	162485.962
2994	0.1072913848	253724.2384	162446.9181
2995	0.1072937943	253678.5091	162430.9768
2996	0.1072915045	253619.0292	162411.7562
2997	0.1072843307	253569.3384	162389.7302
2998	0.10727314	253509.3786	162363.2027
2999	0.1072693211	253459.3588	162331.3179
3000	0.1072626948	253385.5735	162309.7657
3001	0.1072541964	253361.3501	162303.0737
3002	0.1072494542	253307.7766	162280.6162
3003	0.1072483884	253247.0271	162254.7885
3004	0.107234264	253211.57	162234.6943
3005	0.1072222182	253178.8854	162220.0695
3006	0.1072162815	253123.6617	162194.9208
3007	0.1072135509	253074.3151	162179.933
3008	0.1072075691	253022.44	162163.345
3009	0.1071818417	252962.0243	162121.1441
3010	0.1071786608	252950.6789	162112.7122
3011	0.1071485922	252905.6439	162082.57
3012	0.1071459365	252896.8029	162076.9357
3013	0.1071198079	252840.2202	162033.6854
3014	0.1071178926	252786.1445	162007.2627
3015	0.107114814	252763.6987	161996.5709
3016	0.1070732665	252679.5124	161962.7945
3017	0.1070691389	252631.8998	161951.3979
3018	0.1070634599	252558.8167	161928.3953
3019	0.1070584244	252521.6581	161916.5874
3020	0.1070438302	252477.9001	161890.9948
3021	0.1070229534	252413.1198	161841.2633
3022	0.1070148831	252384.3487	161829.6527
3023	0.1070122059	252364.8709	161825.0332
3024	0.1070151927	252327.517	161809.137
3025	0.1070138519	252289.0905	161793.9067
3026	0.1070125132	252251.4887	161778.8532
3027	0.1069990084	252208.9003	161753.6158
3028	0.1069724645	252150.5469	161701.319
3029	0.1069683933	252134.8022	161691.5137
3030	0.1069639691	252083.0609	161670.0201
3031	0.1069560216	252027.9005	161644.8384
3032	0.1069431957	251959.0578	161619.7203
3033	0.1069380997	251888.6386	161597.6683
3034	0.1069069512	251829.328	161562.9851
3035	0.1069034865	251778.9587	161542.5332
3036	0.1068966222	251736.928	161530.4846
3037	0.1068940804	251680.0336	161512.2693
3038	0.1068907587	251621.7812	161493.437
3039	0.1068941796	251592.6627	161486.3772
3040	0.1068814586	251534.5072	161457.4857
3041	0.1068566889	251489.7222	161426.0696
3042	0.1068515372	251453.099	161415.4973
3043	0.1068440794	251432.9489	161406.3345
3044	0.1068372032	251365.3123	161373.1953
3045	0.1068323229	251316.8551	161359.6636
3046	0.1068328451	251312.7928	161357.5139
3047	0.1068304275	251257.2377	161339.441
3048	0.1068118377	251223.1807	161323.4772
3049	0.1067699658	251170.7937	161283.3891
3050	0.1067399377	251089.2875	161237.1628
3051	0.1067290806	251053.8316	161221.3792
3052	0.1067235945	250998.3897	161200.587
3053	0.1067171628	250954.8062	161175.0434
3054	0.1067058875	250912.3242	161147.7594
3055	0.1066992328	250891.093	161131.2194
3056	0.1066923396	250842.9194	161113.2555
3057	0.1066893643	250821.1447	161102.783
3058	0.1066831368	250802.4961	161086.4092
3059	0.1066770093	250770.2799	161063.842
3060	0.106646168	250728.7206	161028.9851
3061	0.1066470827	250725.8452	161027.432
3062	0.1066246126	250689.9735	161009.757
3063	0.1066177017	250639.4846	160988.4694
3064	0.1066119185	250606.5463	160968.981
3065	0.1066043446	250571.0756	160952.8815
3066	0.1065878416	250501.4787	160914.3511
3067	0.1065717613	250462.5529	160896.1015
3068	0.1065731509	250395.5575	160880.6366
3069	0.1065591647	250359.1747	160853.4082
3070	0.1065557842	250323.3696	160843.1186
3071	0.1065528092	250317.284	160837.4237
3072	0.1065479205	250270.0055	160823.9109
3073	0.1065299034	250237.1326	160808.4299
3074	0.1065110747	250190.7611	160779.7056
3075	0.106507288	250159.437	160771.1401
3076	0.1064948713	250099.0091	160750.2184
3077	0.1064889051	250053.4968	160736.945
3078	0.1064781007	250007.5927	160713.8894
3079	0.1064663901	249977.2524	160689.5338
3080	0.1064568796	249944.3538	160672.949
3081	0.1064332243	249897.0103	160651.5808
3082	0.1064340758	249894.3294	160650.3935
3083	0.1064320045	249861.9012	160642.5023
3084	0.1064018415	249828.5635	160617.8126
3085	0.1063984984	249799.1525	160606.1834
3086	0.1063923915	249725.8508	160581.7445
3087	0.1063653366	249683.9283	160551.5082
3088	0.1063598449	249645.4464	160532.3915
3089	0.1063559457	249583.0257	160514.1826
3090	0.1063423479	249535.7324	160497.7558
3091	0.106330446	249505.4983	160482.6773
3092	0.1063241967	249449.6817	160457.3334
3093	0.1063230155	249395.0177	160445.6193
3094	0.1063193121	249364.2334	160437.3027
3095	0.1062864578	249320.415	160409.8565
3096	0.1062818302	249303.7573	160400.2643
3097	0.1062761592	249279.7245	160393.2478
3098	0.106271081	249221.4329	160374.9459
3099	0.1062580535	249176.4518	160359.5186
3100	0.1062503337	249114.2545	160331.6743
3101	0.1062510351	249111.6014	160330.4433
3102	0.1062388518	249049.0302	160300.2467
3103	0.1062187418	248965.0316	160247.7022
3104	0.1062080806	248920.7018	160225.239
3105	0.1062114921	248876.6719	160211.4882
3106	0.106191484	248837.7047	160187.3329
3107	0.1061866843	248788.3092	160162.5507
3108	0.1061839005	248734.515	160144.8309
3109	0.1061814383	248700.7848	160132.5803
3110	0.106167933	248640.6825	160099.0896
3111	0.10616392	248615.1577	160091.6927
3112	0.1061517948	248592.4404	160082.4355
3113	0.1061427711	248570.2385	160070.0676
3114	0.1061347578	248518.6189	160045.7414
3115	0.1061280342	248443.8786	160026.1063
3116	0.1061255423	248396.6017	160012.9584
3117	0.1061186436	248366.332	159994.8136
3118	0.1061173567	248330.821	159980.4214
3119	0.1060971338	248277.7252	159945.841
3120	0.1060889774	248218.5598	159918.0137
3121	0.1060882426	248209.869	159913.583
3122	0.1060568587	248139.4172	159890.8002
3123	0.1060535632	248071.1706	159872.118
3124	0.1060522609	248018.644	159860.5016
3125	0.1060480353	247981.835	159844.0967
3126	0.1060357593	247907.435	159813.6672
3127	0.1060124553	247869.8926	159787.1934
3128	0.1060116466	247818.0241	159763.8049
3129	0.1060079788	247788.1216	159755.7789
3130	0.106004032	247775.9603	159751.5882
3131	0.1059928696	247736.4675	159732.0329
3132	0.1059920894	247701.8562	159718.0519
3133	0.1059882617	247668.4006	159707.2973
3134	0.1059758589	247625.0698	159692.385
3135	0.105977307	247560.5425	159677.3304
3136	0.1059682965	247471.1644	159647.0505
3137	0.1059435276	247395.169	159598.0913
3138	0.105938351	247347.7441	159573.6963
3139	0.1059273878	247298.3158	159549.575
3140	0.1059205994	247261.0781	159538.8919
3141	0.1059209066	247199.0234	159523.4676
3142	0.1059173261	247170.0163	159515.6029
3143	0.1059096171	247152.179	159498.1402
3144	0.1059105065	247149.5736	159497.0131
3145	0.1059041846	247131.5567	159479.641
3146	0.1058836484	247080.4761	159445.5662
3147	0.1058807853	247059.2569	159435.3662
3148	0.1058718351	247019.6086	159414.1775
3149	0.1058508187	246981.954	159380.9421
3150	0.1058455885	246948.189	159369.2511
3151	0.1058406001	246901.3957	159351.0582
3152	0.1058327393	246857.3637	159323.5033
3153	0.1058066709	246813.1768	159298.4752
3154	0.1058105215	246772.2652	159285.4465
3155	0.1058039791	246752.0282	159269.6436
3156	0.1057925895	246680.1426	159241.6903
3157	0.105770314	246638.234	159207.7133
3158	0.1057653602	246592.1939	159183.5624
3159	0.1057606179	246560.3021	159169.942
3160	0.1057466325	246491.2329	159131.4928
3161	0.1057394138	246447.5206	159110.654
3162	0.105732808	246411.1462	159100.1898
3163	0.1057302214	246372.6076	159092.7297
3164	0.1057170727	246338.0502	159077.6152
3165	0.1057204643	246306.4035	159063.6641
3166	0.1057010284	246269.807	159038.9741
3167	0.1056979581	246264.9036	159034.7224
3168	0.1056922616	246223.2477	159021.6476
3169	0.1056932505	246220.5013	159020.2022
3170	0.1056766013	246189.3661	159005.765
3171	0.1056709774	246157.3071	158989.1862
3172	0.105671774	246154.7477	158988.0827
3173	0.1056590319	246079.1352	158958.6681
3174	0.1056508129	246044.4741	158940.8307
3175	0.1056517987	246041.7882	158939.4048
3176	0.1056499231	245995.6654	158927.4321
3177	0.1056455438	245978.5856	158917.8911
3178	0.1056431553	245941.6419	158902.2963
3179	0.1056418175	245923.1406	158890.9155
3180	0.1056425532	245920.4792	158889.4322
3181	0.1056395831	245899.6443	158879.2771
3182	0.1056343052	245853.9147	158865.2588
3183	0.1056250157	245810.6365	158840.497
3184	0.105612958	245766.3162	158808.7121
3185	0.105604103	245728.093	158788.0543
3186	0.1056042405	245725.6123	158786.6628
3187	0.1055920499	245678.2142	158762.66
3188	0.1055722115	245631.4447	158738.5421
3189	0.105570134	245623.3148	158734.0718
3190	0.1055592165	245563.1447	158711.2009
3191	0.1055463273	245524.8481	158689.3182
3192	0.1055427004	245492.7974	158678.7893
3193	0.1055321405	245433.9276	158656.5668
3194	0.1055287708	245401.6652	158646.4949
3195	0.1055259727	245391.2105	158640.1242
3196	0.1055245714	245317.7023	158617.8257
3197	0.1055146716	245274.734	158596.7916
3198	0.1055051618	245234.3552	158575.4341
3199	0.1054951747	245176.9873	158553.605
3200	0.1054913681	245156.196	158547.629
3201	0.105476343	245100.9648	158516.3283
3202	0.1054759032	245089.9796	158510.3996
3203	0.1054670918	245048.2633	158490.9071
3204	0.1054609461	245025.1898	158478.8212
3205	0.1054502143	244981.18	158457.6685
3206	0.1054455603	244926.4118	158429.5443
3207	0.1054366674	244871.9763	158413.7435
3208	0.1054329907	244833.077	158403.1379
3209	0.1054266082	244765.7775	158377.629
3210	0.1053894881	244696.4283	158345.9416
3211	0.1053792697	244669.313	158328.9928
3212	0.1053773248	244641.0524	158321.6808
3213	0.1053751188	244607.913	158309.7789
3214	0.105370619	244571.1856	158296.0517
3215	0.1053649177	244523.5562	158277.1465
3216	0.105361439	244491.755	158267.1804
3217	0.1053378555	244467.2211	158245.3978
3218	0.105327356	244428.3146	158218.241
3219	0.1053247348	244418.0087	158212.0343
3220	0.1053140911	244370.6307	158188.5941
3221	0.1052738877	244330.1001	158151.541
3222	0.1052743737	244327.4944	158149.9408
3223	0.1052584279	244296.9373	158135.9063
3224	0.1052490374	244241.3015	158114.9055
3225	0.1052462461	244231.2027	158110.2283
3226	0.1052452539	244223.3696	158106.8685
3227	0.1052346469	244154.4622	158081.14
3228	0.1052356751	244151.8819	158079.7808
3229	0.1052271674	244111.3188	158060.5873
3230	0.1052256971	244103.544	158057.4005
3231	0.105213081	244071.8228	158041.5524
3232	0.1052101902	244038.173	158023.7366
3233	0.1051990788	244026.492	158012.4884
3234	0.105199338	244024.1106	158011.1908
3235	0.1051983082	243985.2367	157994.9352
3236	0.1051968914	243941.4394	157984.0196
3237	0.1051748802	243882.0145	157946.5421
3238	0.1051538258	243837.834	157914.0251
3239	0.1051490544	243802.1313	157904.396
3240	0.1051227978	243755.0222	157870.9949
